NCTId,BriefTitle,Condition,Phase,StudyType,InterventionType,InterventionName,Enrollment,StartDate,PrimaryCompletionDate,OverallStatus,LeadSponsorName,planned_enrollment,num_conditions,num_interventions,planned_duration_days,sponsor_type_industry,intervention_type,start_year,has_multiple_conditions,has_multiple_interventions,is_large_trial,label
NCT02124083,"Phase 1/2 Study of Vorinostat Therapy in Niemann-Pick Disease, Type C1",Neimann-Pick Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Vorinostat,12,2014-04-25,2016-12-13,COMPLETED,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),12.0,1,1,963.0,0,DRUG,2014.0,0,0,0,1.0
NCT02305030,Effect of Opicapone at Steady State on Warfarin Pharmacokinetics,Parkinson's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,BIA 9-1067; Warfarin,20,2014-03,2014-05,COMPLETED,Bial - Portela C S.A.,20.0,1,2,61.0,0,DRUG,2014.0,0,1,0,1.0
NCT02111330,"Study to Assess the Safety, Tolerability and Pharmacokinetic Profile of PBF -509 (80 mg, 160 mg and 240 mg) ""After Multiple Oral Doses"" in Healthy Volunteers",Parkinson Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,PBF-509; Placebo,16,2014-03,2014-05,COMPLETED,Fundació Institut de Recerca de l'Hospital de la Santa Creu i Sant Pau,16.0,1,2,61.0,0,DRUG,2014.0,0,1,0,1.0
NCT02903680,RCT of IV Dexamethasone to Prevent Relapse in the Treatment of Migraine in a Paediatric ED,Migraine,PHASE1,INTERVENTIONAL,DRUG; DRUG,Dexamethasone group; Placebo group,116,2014-05,2025-03-03,COMPLETED,St. Justine's Hospital,116.0,1,2,3959.0,0,DRUG,2014.0,0,1,1,1.0
NCT04008589,Non-invasive Current Stimulation for Restoration of Vision,Stroke; Electrical Stimulation,PHASE1; PHASE2,INTERVENTIONAL,DEVICE; DEVICE,repetitive transorbital AC Stimulation; combination of transcranial direct current stimulaton and rtACS,45,2014-01-01,2016-03-31,COMPLETED,University of Magdeburg,45.0,2,2,820.0,0,DEVICE,2014.0,1,1,0,1.0
NCT02216188,Follow-up Study to Assess One Boost Immunization With AFFITOPE® PD01A With Regard to Safety and Clinical Activity,Parkinson's Disease,PHASE1,INTERVENTIONAL,BIOLOGICAL; OTHER,AFFITOPE® PD01A; Control,28,2014-08,2015-08,COMPLETED,Affiris AG,28.0,1,2,365.0,0,BIOLOGICAL,2014.0,0,1,0,1.0
NCT02087631,Safety and Tolerability of Quetiapine in Multiple Sclerosis,Multiple Sclerosis,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Extended-release quetiapine fumarate,14,2014-12,2019-07,COMPLETED,University of Calgary,14.0,1,1,1673.0,0,DRUG,2014.0,0,0,0,1.0
NCT02286986,Cannabidiol (CBD) to 27 Patients (Aged 2 Years - 19 Years) With Drug Resistant Epilepsy,Epilepsy,PHASE1,INTERVENTIONAL,DRUG,Cannabidiol,26,2014-09-18,2019-06-13,COMPLETED,University of Utah,26.0,1,1,1729.0,0,DRUG,2014.0,0,0,0,1.0
NCT01981486,"A Study Of The Safety, Tolerability, And Pharmacokinetics Of Multiple Doses Of PF-05180999 In Healthy Adults",Migraine,PHASE1,INTERVENTIONAL,DRUG; DRUG,Placebo Tablets; PF-05180999 Tablets,0,2014-06,2015-01,WITHDRAWN,Pfizer,0.0,1,2,214.0,0,DRUG,2014.0,0,1,0,0.0
NCT01453829,Study to Assess the Safety and Effects of Autologous Adipose-Derived Stromal Cells in Patients After Stroke,Stroke,PHASE1; PHASE2,INTERVENTIONAL,PROCEDURE,Harvesting and Isolation of Stem Cells,0,2014-10,2014-12,WITHDRAWN,Ageless Regenerative Institute,0.0,1,1,61.0,0,PROCEDURE,2014.0,0,0,0,0.0
NCT02492516,Intravenous Injection of Adipose Derived Mesenchymal Stem Cell for ALS,Amyotrophic Lateral Sclerosis,PHASE1,INTERVENTIONAL,BIOLOGICAL,mesenchymal stem cells,19,2014-09,2017-03,COMPLETED,Royan Institute,19.0,1,1,912.0,0,BIOLOGICAL,2014.0,0,0,0,1.0
NCT02220738,"Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of ABT-957 in Subjects With Mild-to-Moderate Alzheimer's Disease on Stable Doses of Acetylcholinesterase Inhibitors",Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; OTHER,ABT-957; Placebo for ABT-957,19,2014-09,2016-03,TERMINATED,AbbVie,19.0,1,2,547.0,0,DRUG,2014.0,0,1,0,0.0
NCT02221622,Allopregnanolone for Mild Cognitive Impairment Due to Alzheimer's Disease or Mild AD,Mild Cognitive Impairment; Alzheimer Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,Allopregnanolone injection (intravenous solution); Placebo injection (intravenous solution),24,2014-08,2018-02,COMPLETED,University of Southern California,24.0,2,2,1280.0,0,DRUG,2014.0,1,1,0,1.0
NCT02095132,Adavosertib and Irinotecan Hydrochloride in Treating Younger Patients With Relapsed or Refractory Solid Tumors,"Central Nervous System Embryonal Tumor With Rhabdoid Features; Central Nervous System Embryonal Tumor, Not Otherwise Specified; Central Nervous System Ganglioneuroblastoma; Embryonal Tumor With Multilayered Rosettes, C19MC-Altered; Pineoblastoma; Primary Central Nervous System Neoplasm; Recurrent Childhood Central Nervous System Embryonal Neoplasm; Recurrent Malignant Solid Neoplasm; Recurrent Medulloblastoma; Recurrent Neuroblastoma; Recurrent Rhabdomyosarcoma; Refractory Malignant Solid Neoplasm; Refractory Medulloblastoma; Refractory Neuroblastoma; Refractory Rhabdomyosarcoma",PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,Adavosertib; Irinotecan Hydrochloride,76,2014-03-28,2020-12-31,COMPLETED,National Cancer Institute (NCI),76.0,15,2,2470.0,0,DRUG,2014.0,1,1,0,1.0
NCT02174250,The Effect of Rifampin on the Metabolism of Istradefylline in Healthy Volunteers.,Parkinson's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,Istradefylline 40 mg; Rifampin 300mg BID + istradefylline 40mg Day 8 only,20,2014-06,2014-08,COMPLETED,"Kyowa Kirin Co., Ltd.",20.0,1,2,61.0,1,DRUG,2014.0,0,1,0,1.0
NCT02134080,FAAH Inhibitor Trial for Adults With Tourette Syndrome,Tourette Syndrome,PHASE1,INTERVENTIONAL,DRUG; DRUG,PF-04457845; Placebo,5,2014-05,2017-03,TERMINATED,Yale University,5.0,1,2,1035.0,0,DRUG,2014.0,0,1,0,0.0
NCT02332655,Cannabidiol Expanded Access Study in Medically Refractory Sturge-Weber Syndrome,Sturge-Weber Syndrome,PHASE1; PHASE2,INTERVENTIONAL,DRUG,Cannabidiol,5,2014-12,2019-04,COMPLETED,"Anne Comi, MD",5.0,1,1,1582.0,0,DRUG,2014.0,0,0,0,1.0
NCT02223052,Bioequivalence & Food Effect Study in Patients With Solid Tumor or Hematologic Malignancies,Hematological Neoplasms; Non-Hodgkin's Lymphoma; Hodgkin's Lymphoma; Lymphoma; Multiple Myeloma; Acute Myeloid Leukemia; Leukemia; Myelodysplastic Syndromes; Neoplasms; Melanoma; Breast Cancer; Metastatic Breast Cancer; Non-Small Cell Lung Cancer; Small Cell Lung Cancer; Renal Cell Carcinoma; Glioblastoma Multiforme; Osteosarcoma; Sarcoma; Thyroid Cancer; Genitourinary,PHASE1,INTERVENTIONAL,DRUG; DRUG,CC-486; Vidaza,89,2014-10-27,2018-06-11,COMPLETED,Celgene,89.0,20,2,1323.0,0,DRUG,2014.0,1,1,0,1.0
NCT01981499,"A Study of the Safety, Tolerability, Pharmacokinetics, And Effects On Histamine-Induced Wheal Of PF-05180999 In Healthy Adults",Migraine,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG; DRUG; DRUG,PF-05180999; Placebo; 120 mg MR PF-05180999; 360 mg MR PF-05180999; 10 mg cetirizine; Placebo,31,2014-01,2014-04,TERMINATED,Pfizer,31.0,1,6,90.0,0,DRUG,2014.0,0,1,0,0.0
NCT02040987,AZD3293 Thorough QT Study in Healthy Male Volunteers,Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG,AZD3293; AZD3293; Placebo; Moxifloxacin,52,2014-01,2014-05,COMPLETED,AstraZeneca,52.0,1,4,120.0,0,DRUG,2014.0,0,1,0,1.0
NCT02171260,"This is a Phase 1 Study of Eribulin Mesylate in Pediatric Participants With Recurrent or Refractory Solid Tumors (Excluding [Central Nervous System] CNS), Including Lymphomas",Pediatrics; Solid Tumors,PHASE1,INTERVENTIONAL,DRUG,Eribulin Mesylate,23,2014-07-31,2016-01-28,COMPLETED,Eisai Inc.,23.0,2,1,546.0,1,DRUG,2014.0,1,0,0,1.0
NCT02290886,A Multicenter Phase I/II Clinical Trial to Evaluate Safety of Mesenchymal Stem Cell in Patients With Amyotrophic Sclerosis Lateral,Amyotrophic Lateral Sclerosis,PHASE1; PHASE2,INTERVENTIONAL,OTHER; DRUG; DRUG; DRUG,Intravenous administration of placebo; Intravenous administration of 1 million of MSC; Intravenous administration of 2 million of MSC; Intravenous administration of 4 million of MSC,52,2014-07,2022-03-02,COMPLETED,Andalusian Initiative for Advanced Therapies - Fundación Pública Andaluza Progreso y Salud,52.0,1,4,2801.0,0,OTHER,2014.0,0,1,0,1.0
NCT02045056,Modulation of Micro-RNA Pathways by Gemfibrozil in Predementia Alzheimer Disease,Preclinical Alzheimer's Disease,EARLY_PHASE1,INTERVENTIONAL,DRUG; DRUG,Gemfibrozil; Placebo,72,2014-05,2018-06-30,COMPLETED,"Gregory Jicha, 323-5550",72.0,1,2,1521.0,0,DRUG,2014.0,0,1,0,1.0
NCT02438033,Characterizing the Specificity and Stability of Local Field Potentials in the Globus Pallidus Internus of Patients Undergoing Deep Brain Stimulation for Parkinson's Disease,Parkinson's Disease,PHASE1,INTERVENTIONAL,DEVICE,Medtronic Activa PC+S Sensing Deep Brain Stimulator Generator,0,2015-09,2016-09,WITHDRAWN,Nader Pouratian,0.0,1,1,366.0,0,DEVICE,2015.0,0,0,0,0.0
NCT03130816,Mechanism of Allogeneic UCB Therapy in Cerebral Palsy,Cerebral Palsy; Child Development,PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL,allogeneic cord blood transplantation,90,2015-07-29,2019-05-21,COMPLETED,Bundang CHA Hospital,90.0,2,1,1392.0,0,BIOLOGICAL,2015.0,1,0,0,1.0
NCT02445794,A First in Human Study of RT001 in Patients With Friedreich's Ataxia,Friedreich's Ataxia,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,Low dose cohort; High dose cohort,19,2015-08,2016-06,COMPLETED,Biojiva LLC,19.0,1,2,305.0,1,DRUG,2015.0,0,1,0,1.0
NCT02268552,An Open Label Study of LMI070 (Branaplam) in Type 1 Spinal Muscular Atrophy (SMA),Spinal Muscular Atrophy,PHASE1; PHASE2,INTERVENTIONAL,DRUG,branaplam,40,2015-04-02,2022-12-29,COMPLETED,Novartis Pharmaceuticals,40.0,1,1,2828.0,1,DRUG,2015.0,0,0,0,1.0
NCT04110535,Abuse Potential of Intravenous Remimazolam Compared to Midazolam and Placebo in Recreational CNS Depressant Users,"Abuse, Drug",PHASE1,INTERVENTIONAL,DRUG; DRUG; OTHER,Remimazolam; Midazolam; Saline,83,2015-06-23,2015-10-06,COMPLETED,Paion UK Ltd.,83.0,1,3,105.0,1,DRUG,2015.0,0,1,0,1.0
NCT02519036,"Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of ISIS 443139 in Participants With Early Manifest Huntington's Disease",Huntington's Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG; DRUG; OTHER,ISIS 443139 10 mg; ISIS 443139 30 mg; ISIS 443139 60 mg; ISIS 443139 90 mg; ISIS 443139 120 mg; Placebo,46,2015-08-06,2017-11-08,COMPLETED,"Ionis Pharmaceuticals, Inc.",46.0,1,6,825.0,1,DRUG,2015.0,0,1,0,1.0
NCT02462629,Study of BLZ-100 in Pediatric Subjects With CNS Tumors,Central Nervous System Tumors,PHASE1,INTERVENTIONAL,DRUG,BLZ-100,29,2015-06,2018-07,COMPLETED,Blaze Bioscience Inc.,29.0,1,1,1126.0,1,DRUG,2015.0,0,0,0,1.0
NCT02458339,Methotrexate Infusion Into Fourth Ventricle in Children With Recurrent Malignant Fourth Ventricular Brain Tumors,"Brain Tumor, Recurrent; Malignant Neoplasm of Fourth Ventricle of Brain",PHASE1,INTERVENTIONAL,PROCEDURE; DRUG,Ommaya Reservoir; Methotrexate,7,2015-06-15,2019-03-01,COMPLETED,"The University of Texas Health Science Center, Houston",7.0,2,2,1355.0,0,PROCEDURE,2015.0,1,1,0,1.0
NCT02303678,D2C7 for Adult Patients With Recurrent Malignant Glioma,"Malignant Glioma; Brain Tumor, Recurrent",PHASE1,INTERVENTIONAL,DRUG,D2C7-IT,81,2015-05-05,2019-05-09,COMPLETED,Darell Bigner,81.0,2,1,1465.0,0,DRUG,2015.0,1,0,0,1.0
NCT02386306,"Study Evaluating Safety, Tolerability, and PK of Multiple Ascending Doses of GC021109 in Subjects With Mild to Moderate Alzheimer's Disease",Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; OTHER,GC021109; Placebo,39,2015-02,2015-10,COMPLETED,"GliaCure, Inc.",39.0,1,2,242.0,1,DRUG,2015.0,0,1,0,1.0
NCT02377713,A Single Dose Study of KHK6640 in Japanese Patients With Alzheimer's Disease.,Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,KHK6640; Placebo,20,2015-03,2016-09,COMPLETED,"Kyowa Kirin Co., Ltd.",20.0,1,2,550.0,1,DRUG,2015.0,0,1,0,1.0
NCT02546310,Phase 1 Study Investigating Effects of HTL0009936 on Cognition and BOLD fMRI Signals in Healthy Elderly Subjects,Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,HTL0009936; HTL0009936 matching placebo,54,2015-10,2017-02,COMPLETED,Nxera Pharma UK Limited,54.0,1,2,489.0,1,DRUG,2015.0,0,1,0,1.0
NCT02521090,EGFRBi-Armed Autologous T Cells in Treating Patients With Recurrent or Refractory Glioblastoma,Adult Brain Glioblastoma; Adult Gliosarcoma; Recurrent Brain Neoplasm,PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL; OTHER,EGFRBi-Armed Autologous T Cells; Laboratory Biomarker Analysis,0,2015-08,2016-03,WITHDRAWN,Barbara Ann Karmanos Cancer Institute,0.0,3,2,213.0,0,BIOLOGICAL,2015.0,1,1,0,0.0
NCT02566759,"A TAK-831-1001, Single and Multiple Rising Dose Study in Healthy Participants","Schizophrenia, Cerebellar Ataxia",PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG,TAK-831 Oral Suspension; TAK-831 Placebo; TAK-831 Tablet,110,2015-09-23,2016-06-09,TERMINATED,Neurocrine Biosciences,110.0,1,3,260.0,1,DRUG,2015.0,0,1,1,0.0
NCT02599207,Assessment of the Safety of Allogeneic Umbilical Cord Blood Infusions in Children With Cerebral Palsy,Cerebral Palsy,PHASE1,INTERVENTIONAL,BIOLOGICAL,sibling umbilical cord blood,15,2015-11,2016-10,COMPLETED,"Joanne Kurtzberg, MD",15.0,1,1,335.0,0,BIOLOGICAL,2015.0,0,0,0,1.0
NCT02403947,MEsenchymal StEm Cells for Multiple Sclerosis,Multiple Sclerosis,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,Mesenchymal stem cells; Suspension media,1,2015-02,2017-12,TERMINATED,"University Hospital, Toulouse",1.0,1,2,1034.0,0,DRUG,2015.0,0,1,0,0.0
NCT02116634,Mesenchymal Stem Cell Injection in Amyotrophic Lateral Sclerosis,Amyotrophic Lateral Sclerosis,PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL,mesenchymal stem cell,0,2015-05,2017-05,WITHDRAWN,"Alzahra Hospital, Iran",0.0,1,1,731.0,0,BIOLOGICAL,2015.0,0,0,0,0.0
NCT02539134,TAK-935 Multiple Rising Dose Study in Healthy Participants,Epilepsy,PHASE1,INTERVENTIONAL,DRUG; DRUG,TAK-935; Placebo,40,2015-09,2016-04,COMPLETED,Takeda,40.0,1,2,213.0,0,DRUG,2015.0,0,1,0,1.0
NCT03262636,"Two-Part Study to Evaluate the Safety and Efficacy of Image Guided Surgery Using Indocyanine Green for Intramolecular Imaging of Nervous System Tumors Compared to Standard of Care, (TumorGlow)","Brain Tumor, Primary; Brain Tumor, Recurrent",PHASE1,INTERVENTIONAL,DRUG,Indocyanine Green,363,2015-06,2020-03-10,COMPLETED,University of Pennsylvania,363.0,2,1,1744.0,0,DRUG,2015.0,1,0,1,1.0
NCT02601144,Variable Frequency Stimulation of Subthalamic Nucleus for Freezing of Gait in Parkinson's Disease,Parkinson's Disease,PHASE1,INTERVENTIONAL,DEVICE,Deep Brain Stimulation,28,2015-10,2016-12,COMPLETED,"Beijing Pins Medical Co., Ltd",28.0,1,1,427.0,1,DEVICE,2015.0,0,0,0,1.0
NCT02551003,Neuroprotective Effect of Autologous Cord Blood Combined With Therapeutic Hypothermia Following Neonatal Encephalopathy,Hypoxic Ischemic Encephalopathy; Cerebral Infarction,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DEVICE,Autologous cord blood; Hypothermia,0,2015-09-08,2016-12-30,WITHDRAWN,Children's Hospital of Fudan University,0.0,2,2,479.0,0,DRUG,2015.0,1,1,0,0.0
NCT02700412,University of Alabama at Birmingham (UAB) Adult CBD Program,Epilepsy; Seizures,PHASE1,INTERVENTIONAL,DRUG,Epidiolex,80,2015-04,2019-08-08,COMPLETED,University of Alabama at Birmingham,80.0,2,1,1590.0,0,DRUG,2015.0,1,0,0,1.0
NCT02332889,Phase I/II: Decitabine/Vaccine Therapy in Relapsed/Refractory Pediatric High Grade Gliomas/Medulloblastomas/CNS PNETs,"Gliomas; Medulloblastoma; Neuroectodermal Tumors, Primitive",PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL; DRUG,Vaccine (autologous dendritic cells); Decitabine and Hiltonol,1,2015-04,2016-07,TERMINATED,University of Louisville,1.0,3,2,457.0,0,BIOLOGICAL,2015.0,1,1,0,0.0
NCT02565628,PF-06669571 In Subjects With Idiopathic Parkinson's Disease,Idiopathic Parkinson's Disease,PHASE1,INTERVENTIONAL,DRUG; DRUG,PF-06669571; Placebo,20,2015-11-16,2016-05-13,COMPLETED,Pfizer,20.0,1,2,179.0,0,DRUG,2015.0,0,1,0,1.0
NCT02462161,Study of Nasal Insulin to Fight Forgetfulness - Short-Acting Insulin Aspart,Alzheimer's Disease; Mild Cognitive Impairment,PHASE1,INTERVENTIONAL,DRUG; DRUG,Insulin aspart; Placebo,24,2015-03-20,2019-04-16,COMPLETED,Wake Forest University Health Sciences,24.0,2,2,1488.0,0,DRUG,2015.0,1,1,0,1.0
NCT04110678,Tolerance to NeuroEPO in Parkinson Disease,Parkinson Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG,NeuroEPO,26,2015-11-01,2016-02-11,COMPLETED,"International Center for Neurological Restoration, Cuba",26.0,1,1,102.0,0,DRUG,2015.0,0,0,0,1.0
NCT02768337,Cambridge Brain Mets Trial 1,Lung Cancer; Breast Cancer; Brain Cancer; Advanced Breast Cancer; Advanced Lung Cancer,PHASE1; PHASE2,INTERVENTIONAL,DRUG; RADIATION; RADIATION,Afatinib; 2 Gy targeted radiotherapy; 4 Gy targeted radiotherapy,26,2015-03-10,2020-08-12,TERMINATED,Cambridge University Hospitals NHS Foundation Trust,26.0,5,3,1982.0,0,DRUG,2015.0,1,1,0,0.0
NCT02534480,Neurogenetic Pharmaceuticals (NGP) 555 in Healthy Young Volunteers (Single-ascending Dose),Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG,NGP 555,40,2015-03,2015-10,COMPLETED,NeuroGenetic Pharmaceuticals Inc,40.0,1,1,214.0,1,DRUG,2015.0,0,0,0,1.0
NCT02343718,Vinblastine and Temsirolimus in Pediatrics With Recurrent or Refractory Lymphoma or Solid Tumours Including CNS Tumours,Recurrent Lymphoma; Refractory Lymphoma; Solid Tumours; Central Nervous System,PHASE1,INTERVENTIONAL,DRUG; DRUG,Vinblastine; Temsirolimus,7,2015-06-24,2017-09-28,COMPLETED,Canadian Cancer Trials Group,7.0,4,2,827.0,0,DRUG,2015.0,1,1,0,1.0
NCT02389608,"The Immediate Effect of Electrical Stimulation Transcranial Direct Current (tDCS) Associated With the Use of FES, in Muscle Activity of the Tibialis Anterior Muscle, Balance and Plantar Pressure Distribution of Individuals With Hemiparesis Due to Stroke",STROKE,PHASE1; PHASE2,INTERVENTIONAL,DEVICE; DEVICE; DEVICE,Transcranial direct current stimulation (tDCS); Functional electrical stimulation (FES); Sham stimulation,30,2015-01,2016-02,COMPLETED,University of Nove de Julho,30.0,1,3,396.0,0,DEVICE,2015.0,0,1,0,1.0
NCT02912169,Study to Assess the Safety and Effects of Autologous Adipose-Derived Stromal Cells in Patients With Alzheimer's Disease,Alzheimer's Disease,PHASE1; PHASE2,INTERVENTIONAL,PROCEDURE; BIOLOGICAL,Liposuction under local anesthesia; Infusion of AD-SVF via IV and Intranasal,0,2015-11-01,2017-11-15,WITHDRAWN,Ageless Regenerative Institute,0.0,1,2,745.0,0,PROCEDURE,2015.0,0,1,0,0.0
NCT02260570,Remediation of Impaired Self-Regulation in Patients With Mild TBI,Mild Traumatic Brain Injury,EARLY_PHASE1,INTERVENTIONAL,DRUG; DRUG,Tolcapone; Placebo,55,2015-08-01,2021-06-30,COMPLETED,VA Office of Research and Development,55.0,1,2,2160.0,0,DRUG,2015.0,0,1,0,1.0
NCT02552147,Nicotinic Cholinergic Modulation as a Novel Treatment Strategy for Aggression Associated With Autism,Autism Spectrum Disorder; Aggression; Irritability,PHASE1,INTERVENTIONAL,DRUG; OTHER,Transdermal nicotine; Transdermal placebo,8,2015-09,2017-11-17,COMPLETED,Yale University,8.0,3,2,808.0,0,DRUG,2015.0,1,1,0,1.0
NCT02504905,Propensity to Develop Plasticity in the Parieto-Motor Networks in Dystonia From the Perspective of Abnormal High-Order Motor Processing,Writer's Cramp; Healthy Volunteers; Cervical Dystonia,EARLY_PHASE1,INTERVENTIONAL,DEVICE,TMS,58,2015-08-20,2021-07-25,COMPLETED,National Institute of Neurological Disorders and Stroke (NINDS),58.0,3,1,2166.0,0,DEVICE,2015.0,1,0,0,1.0
NCT02586233,"Study to Assess the Safety, Pharmacokinetics, and Pharmacodynamics of DS-1040b in Subjects With Acute Ischemic Stroke",Acute Ischemic Stroke; Thrombotic Disease,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,DS-1040b; Placebo,106,2015-09,2019-08-13,COMPLETED,Daiichi Sankyo,106.0,2,2,1442.0,0,DRUG,2015.0,1,1,1,1.0
NCT02340195,Pharmacokinetic Properties of Idalopirdine (Lu AE58054) in Subjects With and Without Impaired Kidney Function,Alzheimer Disease,PHASE1,INTERVENTIONAL,DRUG,Idalopirdine (Lu AE58054) 60 mg,16,2015-01,2015-09,COMPLETED,H. Lundbeck A/S,16.0,1,1,243.0,0,DRUG,2015.0,0,0,0,1.0
NCT02418598,AADC Gene Therapy for Parkinson's Disease,Parkinson Disease,PHASE1; PHASE2,INTERVENTIONAL,GENETIC; GENETIC,Cohort1; Cohort2,2,2015-04-14,2018-03-31,TERMINATED,Jichi Medical University,2.0,1,2,1082.0,0,GENETIC,2015.0,0,1,0,0.0
NCT02474134,Comparison Study of PF530 and Betaferon in Healthy Subjects,Multiple Sclerosis,PHASE1,INTERVENTIONAL,DRUG,"Interferon beta-1b (PF530, Betaferon)",12,2015-03,2015-10,COMPLETED,"Pfenex, Inc",12.0,1,1,214.0,1,DRUG,2015.0,0,0,0,1.0
NCT02541370,Treatment of Relapsed and/or Chemotherapy Refractory Advanced Malignancies by CART133,Liver Cancer; Pancreatic Cancer; Brain Tumor; Breast Cancer; Ovarian Tumor; Colorectal Cancer; Acute Myeloid and Lymphoid Leukemias,PHASE1; PHASE2,INTERVENTIONAL,BIOLOGICAL,anti-CD133-CAR vector-transduced T cells,20,2015-06,2019-06,COMPLETED,Chinese PLA General Hospital,20.0,7,1,1461.0,0,BIOLOGICAL,2015.0,1,0,0,1.0
NCT02636647,Fecal Transplant in Recurrent Hepatic Encephalopathy,Hepatic Encephalopathy; Cirrhosis,PHASE1,INTERVENTIONAL,BIOLOGICAL,Fecal transplant,20,2015-10,2016-08,COMPLETED,Jasmohan Bajaj,20.0,2,1,305.0,0,BIOLOGICAL,2015.0,1,0,0,1.0
NCT03283449,Tau PET Imaging in Atypical Dementias,Primary Progressive Aphasia With Suspected Alzheimer's Disease,PHASE1,INTERVENTIONAL,DRUG; DEVICE,18F-AV-1451; PET,70,2016-02,2025-02-28,COMPLETED,University of Chicago,70.0,1,2,3315.0,0,DRUG,2016.0,0,1,0,1.0
NCT02655614,"A Study of GDC-0134 to Determine Initial Safety, Tolerability, and Pharmacokinetic Parameters in Participants With Amyotrophic Lateral Sclerosis",Amyotrophic Lateral Sclerosis,PHASE1,INTERVENTIONAL,DRUG; DRUG; DRUG; DRUG; DRUG,GDC-0134; Placebo; Rabeprazole; Midazolam; Caffeine,54,2016-05-31,2020-03-16,COMPLETED,"Genentech, Inc.",54.0,1,5,1385.0,1,DRUG,2016.0,0,1,0,1.0
NCT02968433,The Stanford Parkinson's Disease Plasma Study,Parkinson Disease(PD),PHASE1,INTERVENTIONAL,DRUG,Infusions of young plasma,16,2016-11,2019-12,COMPLETED,Stanford University,16.0,1,1,1125.0,0,DRUG,2016.0,0,0,0,1.0
NCT02922452,A Study to Evaluate the Effect of Diltiazem on the Pharmacokinetics (PK) of BMS-986141 in Healthy Subjects,Ischemic Stroke,PHASE1,INTERVENTIONAL,DRUG; DRUG,BMS-986141; Dilitazem,16,2016-09,2016-11,COMPLETED,Bristol-Myers Squibb,16.0,1,2,61.0,0,DRUG,2016.0,0,1,0,1.0
NCT02812433,Sildenafil Administration to Treat Neonatal Encephalopathy,Neonatal Encephalopathy,PHASE1,INTERVENTIONAL,DRUG; DRUG,Sildenafil; Ora-Blend,28,2016-07,2019-01,COMPLETED,McGill University Health Centre/Research Institute of the McGill University Health Centre,28.0,1,2,914.0,0,DRUG,2016.0,0,1,0,1.0
NCT02903069,Study of Marizomib With Temozolomide and Radiotherapy in Patients With Newly Diagnosed Brain Cancer,Glioblastoma; Malignant Glioma,PHASE1,INTERVENTIONAL,DRUG; DRUG; RADIATION; DEVICE,MRZ; TMZ; RT; Optune,66,2016-08-17,2021-01-25,COMPLETED,Celgene,66.0,2,4,1622.0,0,DRUG,2016.0,1,1,0,1.0
NCT02742857,"Non-randomized, Open-labeled, Interventional, Single Group, Proof of Concept Study With Multi-modality Approach in Cases of Brain Death Due to Traumatic Brain Injury Having Diffuse Axonal Injury",Brain Death,PHASE1,INTERVENTIONAL,BIOLOGICAL; BIOLOGICAL; DEVICE; DEVICE,BQ-A Peptide Extract; Mesenchymal Stem Cells; Transcranial Laser Therapy; Median Nerve Stimulator,20,2016-07,2020-08,COMPLETED,Bioquark Inc.,20.0,1,4,1492.0,1,BIOLOGICAL,2016.0,0,1,0,1.0
NCT02942264,Zotiraciclib (TG02) Plus Dose-Dense or Metronomic Temozolomide Followed by Randomized Phase II Trial of Zotiraciclib (TG02) Plus Temozolomide Versus Temozolomide Alone in Adults With Recurrent Anaplastic Astrocytoma and Glioblastoma,Brain Tumor; Astrocytoma; Astroglioma; Glioblastoma; Gliosarcoma,PHASE1; PHASE2,INTERVENTIONAL,DRUG; DRUG,Zotiraciclib (TG02); Temozolomide (TMZ),53,2016-12-14,2020-08-26,COMPLETED,National Cancer Institute (NCI),53.0,5,2,1351.0,0,DRUG,2016.0,1,1,0,1.0
